lon,lat,elev,exp,slope,veg
612.7806737,801.2771658,1406,7,2,7
616.2909662,801.2771658,1334,74,22,7
619.8012587,801.2771658,1278,64,3,7
623.3115512,801.2771658,1264,277,22,5
626.8218437,801.2771658,1526,270,17,6
630.3321362,801.2771658,1710,64,6,8
633.8424287,801.2771658,1650,24,2,6
637.3527212,801.2771658,1339,54,8,7
640.8630137,801.2771658,1534,59,21,7
644.3733062,801.2771658,1659,32,9,7
647.8835987,801.2771658,1537,46,13,7
651.3938912,801.2771658,1435,26,4,7
654.9041837,801.2771658,1461,225,0,6
658.4144762,801.2771658,1279,34,7,5
661.9247687,801.2771658,1210,294,6,7
665.4350612,801.2771658,1103,247,2,1
668.9453537,801.2771658,1278,274,3,1
672.4556462,801.2771658,1441,326,5,1
675.9659387,801.2771658,894,53,20,1
679.4762312,801.2771658,853,327,1,7
682.9865237,801.2771658,979,28,1,1
686.4968162,801.2771658,1015,291,7,1
690.0071087,801.2771658,1096,217,1,1
693.5174012,801.2771658,1133,261,7,1
697.0276937,801.2771658,1502,303,5,6
700.5379862,801.2771658,1591,181,6,6
704.0482787,801.2771658,1765,232,14,7
707.5585712,801.2771658,1878,71,13,8
711.0688637,801.2771658,2014,204,28,4
714.5791562,801.2771658,2142,4,11,4
718.0894487,801.2771658,2120,67,26,7
721.5997412,801.2771658,1527,58,16,6
725.1100337,801.2771658,2096,214,18,4
728.6203262,801.2771658,2283,261,28,4
732.1306187,801.2771658,2475,306,22,4
735.6409112,801.2771658,2439,71,8,3
739.1512037,801.2771658,2194,243,0,3
742.6614962,801.2771658,2297,130,11,3
746.1717887,801.2771658,2170,137,10,4
749.6820812,801.2771658,2056,285,29,4
753.1923737,801.2771658,2497,287,8,3
756.7026662,801.2771658,2569,179,18,3
760.2129587,801.2771658,2414,110,6,4
763.7232512,801.2771658,2498,189,5,4
767.2335437,801.2771658,1880,63,11,9
770.7438362,801.2771658,1726,49,10,9
774.2541287,801.2771658,1650,348,17,2
777.7644212,801.2771658,1768,45,0,8
781.2747137,801.2771658,1718,42,3,8
784.7850062,801.2771658,1677,270,1,2
788.2952987,801.2771658,1534,55,15,2
791.8055912,801.2771658,1531,317,27,8
795.3158837,801.2771658,1432,270,30,2
798.8261762,801.2771658,1505,325,16,7
802.3364687,801.2771658,1679,73,29,1
805.8467612,801.2771658,1211,8,24,2
809.3570537,801.2771658,1273,285,35,7
812.8673462,801.2771658,1804,27,20,8
816.3776387,801.2771658,2124,247,21,5
819.8879312,801.2771658,2255,220,8,4
823.3982237,801.2771658,2374,328,14,4
514.4924837,798.7327008,1574,180,8,5
518.0027762,798.7327008,1523,352,0,7
525.0233612,798.7327008,1585,-1,0,7
528.5336537,798.7327008,1585,108,0,7
532.0439462,798.7327008,1585,225,0,7
535.5542387,798.7327008,1524,-1,0,7
539.0645312,798.7327008,1524,274,1,7
542.5748237,798.7327008,1463,-1,0,6
546.0851162,798.7327008,1432,108,0,7
549.5954087,798.7327008,1341,-1,0,7
553.1057012,798.7327008,1232,112,3,7
556.6159937,798.7327008,1097,-1,0,2
560.1262862,798.7327008,1036,-1,0,1
563.6365787,798.7327008,1036,-1,0,1
567.1468712,798.7327008,1084,213,3,2
570.6571637,798.7327008,1104,194,2,2
574.1674562,798.7327008,1097,223,2,2
577.6777487,798.7327008,1157,297,2,2
581.1880412,798.7327008,1224,279,3,2
584.6983337,798.7327008,1340,43,2,7
588.2086262,798.7327008,1284,29,2,5
591.7189187,798.7327008,1286,356,3,2
595.2292112,798.7327008,1295,315,3,5
598.7395037,798.7327008,1341,276,0,5
602.2497962,798.7327008,1408,324,1,5
605.7600887,798.7327008,1463,315,0,6
609.2703812,798.7327008,1513,34,6,6
612.7806737,798.7327008,1475,90,3,6
616.2909662,798.7327008,1481,319,4,7
619.8012587,798.7327008,1292,318,26,6
623.3115512,798.7327008,1219,82,0,6
626.8218437,798.7327008,1683,196,23,6
630.3321362,798.7327008,1652,87,17,6
633.8424287,798.7327008,1774,38,10,6
637.3527212,798.7327008,1608,113,18,7
640.8630137,798.7327008,1533,59,4,2
644.3733062,798.7327008,1644,224,22,8
647.8835987,798.7327008,1798,180,0,7
651.3938912,798.7327008,1707,342,0,8
654.9041837,798.7327008,1588,61,10,8
658.4144762,798.7327008,1437,78,23,6
661.9247687,798.7327008,1220,307,2,5
665.4350612,798.7327008,1295,70,5,1
668.9453537,798.7327008,1158,-1,0,1
672.4556462,798.7327008,1326,212,6,1
675.9659387,798.7327008,1398,136,7,1
679.4762312,798.7327008,975,72,2,1
682.9865237,798.7327008,1154,263,3,1
686.4968162,798.7327008,1002,44,14,1
690.0071087,798.7327008,1155,16,1,1
693.5174012,798.7327008,1158,62,1,1
697.0276937,798.7327008,1342,168,3,6
700.5379862,798.7327008,1481,229,10,6
704.0482787,798.7327008,1828,270,0,7
707.5585712,798.7327008,1784,148,11,2
711.0688637,798.7327008,1867,293,11,8
714.5791562,798.7327008,2117,95,24,4
718.0894487,798.7327008,2180,106,15,3
721.5997412,798.7327008,2132,52,20,4
725.1100337,798.7327008,1612,18,43,3
728.6203262,798.7327008,1568,212,21,3
732.1306187,798.7327008,2039,353,20,3
735.6409112,798.7327008,2482,90,18,3
739.1512037,798.7327008,2622,126,0,3
742.6614962,798.7327008,2373,351,13,3
746.1717887,798.7327008,2515,76,14,3
749.6820812,798.7327008,2298,264,33,4
753.1923737,798.7327008,2253,146,3,4
756.7026662,798.7327008,2382,177,17,4
760.2129587,798.7327008,2204,138,7,4
763.7232512,798.7327008,2171,346,29,4
767.2335437,798.7327008,1867,141,22,1
770.7438362,798.7327008,1769,100,12,2
774.2541287,798.7327008,1787,176,7,2
777.7644212,798.7327008,1768,-1,0,8
781.2747137,798.7327008,1738,71,3,8
784.7850062,798.7327008,1647,188,0,8
788.2952987,798.7327008,1309,342,32,2
791.8055912,798.7327008,1646,242,5,8
795.3158837,798.7327008,1707,342,0,1
798.8261762,798.7327008,1746,245,24,7
802.3364687,798.7327008,1451,70,16,2
805.8467612,798.7327008,560,105,18,1
809.3570537,798.7327008,1559,231,25,2
812.8673462,798.7327008,2011,274,6,8
816.3776387,798.7327008,1950,9,15,5
819.8879312,798.7327008,1818,203,17,5
823.3982237,798.7327008,2422,82,20,5
514.4924837,796.1882358,1491,73,13,7
518.0027762,796.1882358,1462,185,7,5
521.5130687,796.1882358,1524,225,0,2
525.0233612,796.1882358,1584,315,0,7
528.5336537,796.1882358,1525,135,0,7
532.0439462,796.1882358,1524,-1,0,7
535.5542387,796.1882358,1524,-1,0,7
539.0645312,796.1882358,1465,79,0,6
542.5748237,796.1882358,1408,86,2,6
546.0851162,796.1882358,1432,93,1,6
549.5954087,796.1882358,1334,91,5,5
553.1057012,796.1882358,1221,86,1,5
556.6159937,796.1882358,1106,4,7,2
560.1262862,796.1882358,1036,-1,0,1
563.6365787,796.1882358,1036,-1,0,1
567.1468712,796.1882358,1067,201,3,1
570.6571637,796.1882358,1097,-1,0,2
574.1674562,796.1882358,1120,318,3,2
577.6777487,796.1882358,1212,311,2,2
581.1880412,796.1882358,1263,294,1,2
584.6983337,796.1882358,1397,195,4,5
588.2086262,796.1882358,1410,319,4,6
591.7189187,796.1882358,1486,40,10,7
595.2292112,796.1882358,1488,37,10,7
598.7395037,796.1882358,1508,40,10,7
602.2497962,796.1882358,1450,130,4,6
605.7600887,796.1882358,1422,203,9,5
609.2703812,796.1882358,1544,194,4,5
612.7806737,796.1882358,1560,194,7,5
616.2909662,796.1882358,1358,275,11,7
619.8012587,796.1882358,1631,339,11,8
623.3115512,796.1882358,1402,180,0,5
626.8218437,796.1882358,1354,191,7,5
630.3321362,796.1882358,1575,242,4,6
633.8424287,796.1882358,1949,204,5,6
637.3527212,796.1882358,1834,311,16,8
640.8630137,796.1882358,1597,7,7,8
644.3733062,796.1882358,1825,280,14,6
647.8835987,796.1882358,1706,47,3,8
651.3938912,796.1882358,1768,75,0,7
654.9041837,796.1882358,1707,18,0,7
658.4144762,796.1882358,1451,19,5,6
661.9247687,796.1882358,1475,14,10,6
665.4350612,796.1882358,1267,98,15,7
668.9453537,796.1882358,1109,240,13,1
672.4556462,796.1882358,1280,-1,0,1
675.9659387,796.1882358,1222,153,7,1
679.4762312,796.1882358,1040,70,16,1
682.9865237,796.1882358,1158,-1,0,1
686.4968162,796.1882358,1289,244,2,7
690.0071087,796.1882358,1077,14,9,6
693.5174012,796.1882358,1035,293,1,7
697.0276937,796.1882358,1093,228,2,7
700.5379862,796.1882358,1345,245,5,5
704.0482787,796.1882358,1563,221,4,6
707.5585712,796.1882358,1281,293,10,6
711.0688637,796.1882358,1540,358,18,6
714.5791562,796.1882358,1809,302,17,8
718.0894487,796.1882358,2221,281,18,4
721.5997412,796.1882358,1838,53,13,4
725.1100337,796.1882358,1840,277,18,4
728.6203262,796.1882358,1881,87,31,3
732.1306187,796.1882358,1634,270,7,4
735.6409112,796.1882358,2023,176,31,4
739.1512037,796.1882358,2388,349,20,4
742.6614962,796.1882358,2470,225,22,4
746.1717887,796.1882358,2302,58,7,3
749.6820812,796.1882358,2742,93,9,3
753.1923737,796.1882358,2134,132,4,4
756.7026662,796.1882358,2458,151,16,4
760.2129587,796.1882358,2276,273,18,5
763.7232512,796.1882358,2276,284,17,4
767.2335437,796.1882358,2133,148,6,4
770.7438362,796.1882358,1767,85,14,1
774.2541287,796.1882358,1768,-1,0,1
777.7644212,796.1882358,1667,28,24,7
781.2747137,796.1882358,1500,343,17,8
784.7850062,796.1882358,1644,35,3,8
788.2952987,796.1882358,1451,106,9,2
791.8055912,796.1882358,1647,203,2,2
795.3158837,796.1882358,1549,197,19,2
798.8261762,796.1882358,1544,315,29,2
802.3364687,796.1882358,1277,148,13,8
805.8467612,796.1882358,548,81,0,8
809.3570537,796.1882358,974,221,6,6
812.8673462,796.1882358,1704,165,26,6
816.3776387,796.1882358,2069,108,4,5
819.8879312,796.1882358,2129,190,20,4
823.3982237,796.1882358,2060,53,18,5
503.9616062,793.6437708,1562,215,7,5
507.4718987,793.6437708,1400,182,1,7
510.9821912,793.6437708,1463,196,1,7
514.4924837,793.6437708,1465,275,3,7
518.0027762,793.6437708,1467,220,7,7
521.5130687,793.6437708,1494,191,0,6
525.0233612,793.6437708,1524,135,0,7
528.5336537,793.6437708,1464,111,1,7
532.0439462,793.6437708,1452,104,7,7
535.5542387,793.6437708,1463,0,0,6
539.0645312,793.6437708,1463,-1,0,6
542.5748237,793.6437708,1418,110,3,7
546.0851162,793.6437708,1402,-1,0,7
549.5954087,793.6437708,1343,63,1,5
553.1057012,793.6437708,1249,341,7,5
556.6159937,793.6437708,1142,134,31,7
560.1262862,793.6437708,1156,22,3,7
563.6365787,793.6437708,1091,5,3,2
567.1468712,793.6437708,1097,270,0,2
570.6571637,793.6437708,1093,295,1,5
574.1674562,793.6437708,1174,300,4,2
577.6777487,793.6437708,1233,29,3,2
581.1880412,793.6437708,1343,288,0,2
584.6983337,793.6437708,1365,64,6,6
588.2086262,793.6437708,1384,173,7,6
591.7189187,793.6437708,1589,279,4,7
595.2292112,793.6437708,1649,315,1,7
598.7395037,793.6437708,1703,236,9,8
602.2497962,793.6437708,1524,-1,0,8
605.7600887,793.6437708,1513,247,12,5
609.2703812,793.6437708,1403,90,1,5
612.7806737,793.6437708,1341,-1,0,2
616.2909662,793.6437708,1429,299,15,2
619.8012587,793.6437708,1707,156,5,5
623.3115512,793.6437708,1407,157,8,5
626.8218437,793.6437708,1412,241,6,5
630.3321362,793.6437708,1468,153,15,5
633.8424287,793.6437708,1718,277,8,6
637.3527212,793.6437708,1888,137,6,8
640.8630137,793.6437708,1832,352,0,8
644.3733062,793.6437708,1709,120,2,6
647.8835987,793.6437708,1704,285,1,8
651.3938912,793.6437708,1619,91,13,8
654.9041837,793.6437708,1646,45,1,7
658.4144762,793.6437708,1462,98,0,6
661.9247687,793.6437708,1592,81,8,5
665.4350612,793.6437708,1306,86,18,7
668.9453537,793.6437708,1036,-1,0,1
672.4556462,793.6437708,1068,276,8,1
675.9659387,793.6437708,1100,178,3,1
679.4762312,793.6437708,1245,147,7,1
682.9865237,793.6437708,1017,297,5,1
686.4968162,793.6437708,1169,301,5,1
690.0071087,793.6437708,1635,352,6,1
693.5174012,793.6437708,1329,59,12,2
697.0276937,793.6437708,1079,38,14,5
700.5379862,793.6437708,1220,253,7,7
704.0482787,793.6437708,1286,209,19,5
707.5585712,793.6437708,1330,324,18,6
711.0688637,793.6437708,1737,27,10,6
714.5791562,793.6437708,1776,173,11,8
718.0894487,793.6437708,2100,178,18,3
721.5997412,793.6437708,2340,277,20,4
725.1100337,793.6437708,2475,342,27,3
728.6203262,793.6437708,2286,329,32,3
732.1306187,793.6437708,1900,301,25,4
735.6409112,793.6437708,2510,350,16,3
739.1512037,793.6437708,2606,283,24,3
742.6614962,793.6437708,1828,98,1,3
746.1717887,793.6437708,2189,246,29,3
749.6820812,793.6437708,2561,73,14,3
753.1923737,793.6437708,2101,52,12,4
756.7026662,793.6437708,2200,58,21,4
760.2129587,793.6437708,1776,221,15,4
763.7232512,793.6437708,2197,187,28,4
767.2335437,793.6437708,1998,39,11,4
770.7438362,793.6437708,1841,20,4,1
774.2541287,793.6437708,1828,315,0,4
777.7644212,793.6437708,1764,81,2,1
781.2747137,793.6437708,1686,64,4,1
784.7850062,793.6437708,1524,86,21,1
788.2952987,793.6437708,1387,307,26,8
791.8055912,793.6437708,1646,288,0,1
795.3158837,793.6437708,1212,105,18,1
798.8261762,793.6437708,932,123,22,2
802.3364687,793.6437708,671,62,31,8
805.8467612,793.6437708,773,319,20,7
809.3570537,793.6437708,1544,251,18,2
812.8673462,793.6437708,2008,345,15,2
816.3776387,793.6437708,1752,130,23,7
819.8879312,793.6437708,2074,201,2,2
823.3982237,793.6437708,2048,107,16,5
826.9085162,793.6437708,1942,231,5,7
500.4513137,791.0993058,1527,87,1,8
503.9616062,791.0993058,1332,193,8,7
507.4718987,791.0993058,1280,45,0,5
510.9821912,791.0993058,1383,175,9,5
514.4924837,791.0993058,1398,226,4,7
518.0027762,791.0993058,1368,245,11,5
521.5130687,791.0993058,1441,203,3,5
525.0233612,791.0993058,1459,163,3,7
528.5336537,791.0993058,1402,191,0,7
532.0439462,791.0993058,1340,89,3,5
535.5542387,791.0993058,1416,216,2,5
539.0645312,791.0993058,1433,214,0,5
542.5748237,791.0993058,1403,90,0,5
546.0851162,791.0993058,1402,16,1,5
549.5954087,791.0993058,1242,201,13,7
553.1057012,791.0993058,1289,138,1,5
556.6159937,791.0993058,975,113,1,7
560.1262862,791.0993058,1219,-1,0,2
563.6365787,791.0993058,1255,319,2,2
567.1468712,791.0993058,1343,11,5,2
570.6571637,791.0993058,1372,33,18,2
574.1674562,791.0993058,1317,38,9,2
577.6777487,791.0993058,1293,281,4,2
581.1880412,791.0993058,1354,266,5,5
584.6983337,791.0993058,1402,-1,0,5
588.2086262,791.0993058,1497,210,5,6
591.7189187,791.0993058,1461,239,5,7
595.2292112,791.0993058,1672,178,18,8
598.7395037,791.0993058,1707,-1,0,8
602.2497962,791.0993058,1757,24,12,8
605.7600887,791.0993058,1514,140,9,5
609.2703812,791.0993058,1461,319,2,2
612.7806737,791.0993058,1447,39,8,5
616.2909662,791.0993058,1466,189,3,5
619.8012587,791.0993058,1397,106,4,5
623.3115512,791.0993058,1278,61,3,7
626.8218437,791.0993058,1484,116,9,2
630.3321362,791.0993058,1523,270,0,5
633.8424287,791.0993058,1584,49,5,6
637.3527212,791.0993058,1707,315,0,8
640.8630137,791.0993058,1934,258,6,8
644.3733062,791.0993058,1797,107,12,8
647.8835987,791.0993058,1768,-1,0,8
651.3938912,791.0993058,1642,137,18,8
654.9041837,791.0993058,1491,195,15,5
658.4144762,791.0993058,1340,227,2,5
661.9247687,791.0993058,1371,116,7,7
665.4350612,791.0993058,1137,51,2,7
668.9453537,791.0993058,1051,74,2,1
672.4556462,791.0993058,1036,-1,0,1
675.9659387,791.0993058,1037,163,2,1
679.4762312,791.0993058,1096,-1,0,1
682.9865237,791.0993058,1074,99,17,1
686.4968162,791.0993058,1097,260,4,1
690.0071087,791.0993058,1367,169,10,1
693.5174012,791.0993058,1519,75,21,2
697.0276937,791.0993058,1277,17,4,6
700.5379862,791.0993058,1227,345,13,6
704.0482787,791.0993058,1328,339,8,6
707.5585712,791.0993058,1279,241,1,6
711.0688637,791.0993058,1418,347,17,6
714.5791562,791.0993058,1629,316,12,7
718.0894487,791.0993058,1779,211,10,8
721.5997412,791.0993058,2051,225,15,3
725.1100337,791.0993058,1977,285,15,4
728.6203262,791.0993058,2681,161,10,3
732.1306187,791.0993058,2447,127,9,3
735.6409112,791.0993058,2049,130,31,4
739.1512037,791.0993058,2411,44,17,3
742.6614962,791.0993058,1656,258,9,4
746.1717887,791.0993058,2493,142,8,3
749.6820812,791.0993058,2135,97,17,5
753.1923737,791.0993058,2092,192,26,5
756.7026662,791.0993058,1731,164,11,5
760.2129587,791.0993058,1869,323,16,4
763.7232512,791.0993058,1676,2,35,4
767.2335437,791.0993058,1701,188,17,8
770.7438362,791.0993058,1473,138,19,8
774.2541287,791.0993058,1481,347,14,4
777.7644212,791.0993058,1513,359,17,8
781.2747137,791.0993058,1369,10,17,8
784.7850062,791.0993058,1280,-1,0,1
788.2952987,791.0993058,1551,294,18,4
791.8055912,791.0993058,1523,54,7,8
795.3158837,791.0993058,1008,65,20,2
798.8261762,791.0993058,657,199,42,2
802.3364687,791.0993058,805,358,32,2
805.8467612,791.0993058,1114,25,23,2
809.3570537,791.0993058,1734,273,33,1
812.8673462,791.0993058,1511,159,12,1
816.3776387,791.0993058,1888,332,1,2
819.8879312,791.0993058,1794,185,11,1
823.3982237,791.0993058,1643,293,1,4
826.9085162,791.0993058,2105,315,19,4
493.4307287,788.5548408,1292,30,3,7
496.9410212,788.5548408,1277,199,3,7
500.4513137,788.5548408,1250,135,0,7
503.9616062,788.5548408,1220,128,0,7
507.4718987,788.5548408,1272,229,2,7
510.9821912,788.5548408,1342,276,1,7
514.4924837,788.5548408,1341,225,0,5
518.0027762,788.5548408,1371,-1,0,5
521.5130687,788.5548408,1358,184,2,5
525.0233612,788.5548408,1369,77,2,5
528.5336537,788.5548408,1341,45,0,5
532.0439462,788.5548408,1270,256,25,5
535.5542387,788.5548408,1365,159,4,5
539.0645312,788.5548408,1374,211,1,5
542.5748237,788.5548408,1373,153,0,5
546.0851162,788.5548408,1365,177,1,5
549.5954087,788.5548408,1341,-1,0,5
553.1057012,788.5548408,1223,134,4,5
556.6159937,788.5548408,914,40,15,7
560.1262862,788.5548408,1187,306,3,2
563.6365787,788.5548408,1241,205,6,2
567.1468712,788.5548408,1399,315,4,7
570.6571637,788.5548408,1441,294,2,6
574.1674562,788.5548408,1484,313,2,2
577.6777487,788.5548408,1528,48,8,7
581.1880412,788.5548408,1418,20,10,7
584.6983337,788.5548408,1341,25,10,5
588.2086262,788.5548408,1496,236,10,6
591.7189187,788.5548408,1509,192,12,6
595.2292112,788.5548408,1767,0,0,6
598.7395037,788.5548408,1707,275,0,7
602.2497962,788.5548408,1903,320,12,7
605.7600887,788.5548408,1589,290,21,6
609.2703812,788.5548408,1481,87,7,5
612.7806737,788.5548408,1522,53,6,5
616.2909662,788.5548408,1361,176,8,5
619.8012587,788.5548408,1367,117,4,7
623.3115512,788.5548408,1341,-1,0,2
626.8218437,788.5548408,1480,106,15,5
630.3321362,788.5548408,1487,217,7,5
633.8424287,788.5548408,1631,250,9,6
637.3527212,788.5548408,1847,290,7,6
640.8630137,788.5548408,1987,281,8,4
644.3733062,788.5548408,1890,67,2,4
647.8835987,788.5548408,1725,118,16,4
651.3938912,788.5548408,1523,45,0,6
654.9041837,788.5548408,1511,96,16,5
658.4144762,788.5548408,1336,268,25,7
661.9247687,788.5548408,1259,101,6,7
665.4350612,788.5548408,1145,290,4,1
668.9453537,788.5548408,1064,113,1,7
672.4556462,788.5548408,1036,-1,0,1
675.9659387,788.5548408,1044,86,3,1
679.4762312,788.5548408,1067,133,2,7
682.9865237,788.5548408,1021,191,3,1
686.4968162,788.5548408,1036,288,0,1
690.0071087,788.5548408,1217,333,0,1
693.5174012,788.5548408,1520,186,14,6
697.0276937,788.5548408,1586,31,0,6
700.5379862,788.5548408,1394,80,13,6
704.0482787,788.5548408,1340,184,7,6
707.5585712,788.5548408,1541,349,2,6
711.0688637,788.5548408,1644,328,1,7
714.5791562,788.5548408,1717,6,19,7
718.0894487,788.5548408,1907,279,7,7
721.5997412,788.5548408,1828,111,11,8
725.1100337,788.5548408,2135,227,10,4
728.6203262,788.5548408,2018,66,14,4
732.1306187,788.5548408,2026,140,36,5
735.6409112,788.5548408,2196,350,15,4
739.1512037,788.5548408,1994,103,22,1
742.6614962,788.5548408,1964,300,24,3
746.1717887,788.5548408,2387,77,12,4
749.6820812,788.5548408,2373,325,17,4
753.1923737,788.5548408,2149,124,20,4
756.7026662,788.5548408,2067,307,9,4
760.2129587,788.5548408,2376,43,5,4
763.7232512,788.5548408,2193,92,2,3
767.2335437,788.5548408,1979,10,8,4
770.7438362,788.5548408,1909,320,14,8
774.2541287,788.5548408,1798,45,13,2
777.7644212,788.5548408,1470,118,7,7
781.2747137,788.5548408,1498,219,13,4
784.7850062,788.5548408,1557,31,12,7
788.2952987,788.5548408,1498,255,15,1
791.8055912,788.5548408,1507,99,19,1
795.3158837,788.5548408,1166,142,10,2
798.8261762,788.5548408,613,117,12,8
802.3364687,788.5548408,984,221,28,7
805.8467612,788.5548408,1355,175,13,1
809.3570537,788.5548408,1369,347,16,6
812.8673462,788.5548408,1701,305,13,1
816.3776387,788.5548408,1480,150,5,1
819.8879312,788.5548408,1675,273,13,1
823.3982237,788.5548408,1950,45,0,2
