lon,lat,yr,mo,day,size,elev,slope,aspect,dia,veg9
545.8792,697.5909,90,7,11,0.1,1520,2,206,1562,5
569.8574,697.5909,90,7,11,0.1,1727,7,225,1562,6
716.1185,915.5831,90,7,12,1.6,1524,3,179,1563,6
730.2572,850.3959,90,7,12,3,1402,2,202,1563,6
555.3418,806.7039,90,7,12,0.1,1128,0,146,1563,7
533.246,800.3699,90,7,12,0.3,1524,1,101,1563,7
647.0814,794.0583,90,7,12,0.5,1763,9,88,1563,8
571.2857,781.2457,90,7,12,0.1,1046,6,233,1563,4
497.2112,777.3273,90,7,12,0.1,1002,4,323,1563,7
497.5628,776.3811,90,7,12,0.1,976,1,289,1563,7
487.4753,775.1344,90,7,12,0.2,1123,7,71,1563,7
641.7667,777.3607,90,7,12,407,2144,7,129,1563,4
487.122,772.7299,90,7,12,167.5,1056,7,127,1563,7
480.3288,771.2383,90,7,12,0.1,1220,5,33,1563,7
481.2629,769.3904,90,7,12,0.1,1283,4,73,1563,7
580.18,768.2772,90,7,12,0.2,1697,3,268,1563,6
597.5849,760.485,90,7,12,0.5,1553,5,261,1563,7
528.8434,758.7485,90,7,12,0.8,1046,3,12,1563,9
531.1032,757.1344,90,7,12,0.1,1125,3,51,1563,9
513.2831,741.0602,90,7,12,0.1,1584,1,215,1563,7
524.5166,741.0602,90,7,12,0.1,1341,0,100,1563,7
555.9839,741.0602,90,7,12,0.1,1608,6,75,1563,6
616.4071,741.1826,90,7,12,0.1,1584,0,154,1563,7
764.0699,737.1084,90,7,12,1,1148,9,223,1563,1
599.0556,727.268,90,7,12,0.5,1551,9,351,1563,6
430.8044,722.0806,90,7,12,0.5,1463,5,347,1563,5
604.7447,712.4294,90,7,12,0.1,1506,14,238,1563,5
531.0696,704.0807,90,7,12,0.1,1875,8,102,1563,6
553.0216,702.8116,90,7,12,0.1,1584,7,188,1563,5
555.2456,702.8116,90,7,12,0.1,1605,9,134,1563,5
647.3345,695.7319,90,7,12,1,1820,10,169,1563,6
650.4675,844.7075,90,7,13,0.2,1036,1,64,1564,7
631.4409,794.0583,90,7,13,1.5,1780,3,294,1564,6
602.6108,738.9563,90,7,13,1,1408,3,191,1564,5
445.9377,731.4201,90,7,13,3,1315,2,286,1564,9
600.8614,730.0509,90,7,13,0.2,1558,2,198,1564,6
586.1296,729.127,90,7,13,0.1,1408,5,209,1564,6
544.5922,640.0733,90,7,13,8,1523,1,150,1564,9
734.3721,884.0247,90,7,14,0.1,1165,4,318,1565,5
602.1475,696.3441,90,7,14,115,2071,9,73,1565,6
542.3823,677.1753,90,7,14,4,1828,4,169,1565,5
721.0421,852.0211,90,7,15,0.8,1165,2,263,1566,5
807.2384,828.3885,90,7,15,0.1,2010,2,196,1566,4
495.5058,718.563,90,7,15,0.1,829,5,328,1566,7
584.7002,688.307,90,7,16,0.2,1619,2,167,1567,6
661.9581,851.5758,90,7,17,0.3,1115,5,85,1568,2
598.2605,797.7763,90,7,18,0.1,1390,2,286,1569,5
508.6317,757.1344,90,7,18,0.1,721,10,241,1569,9
515.1215,675.628,90,7,18,0.8,1341,3,250,1569,7
675.0341,855.2827,90,7,19,0.1,864,6,65,1570,5
807.0219,830.7929,90,7,19,0.1,1944,1,338,1570,3
806.4762,830.4256,90,7,19,0.1,1929,1,328,1570,4
806.6559,830.2363,90,7,19,0.1,1949,2,330,1570,3
806.8465,830.0582,90,7,19,0.1,1964,2,339,1570,3
806.6927,828.01,90,7,19,0.1,2011,3,136,1570,4
602.9561,706.8636,90,7,21,0.1,1688,5,338,1572,6
590.2337,688.307,90,7,21,0.5,1525,0,144,1572,5
506.4031,755.5314,90,7,22,20,957,2,89,1573,7
483.9599,752.3144,90,7,22,330,873,10,322,1573,9
792.9733,751.5797,90,7,22,0.3,1709,6,170,1573,7
627.7383,716.8821,90,7,22,0.3,1715,3,107,1573,6
626.971,703.1567,90,7,22,0.5,1949,7,253,1573,7
530.2024,698.5148,90,7,22,3,1465,2,131,1573,7
602.4806,699.4387,90,7,22,0.5,1703,5,52,1573,8
610.3749,685.1567,90,7,22,0.2,1615,3,296,1573,5
709.1378,892.3958,90,7,23,0.5,826,1,306,1574,6
679.7647,891.4607,90,7,23,0.5,1557,12,139,1574,7
679.7647,891.4607,90,7,23,0.3,1557,12,139,1574,7
743.6353,879.1268,90,7,23,0.8,1301,12,128,1574,2
767.0966,876.6222,90,7,23,0.1,1485,3,267,1574,6
767.0997,876.4329,90,7,23,0.1,1536,3,267,1574,6
768.5724,876.0656,90,7,23,0.1,1583,1,268,1574,6
769.4253,869.1973,90,7,23,0.1,1430,3,202,1574,5
667.388,857.6983,90,7,23,1,1155,5,130,1574,6
727.8873,855.2827,90,7,23,0.1,1396,3,241,1574,5
661.3351,848.7706,90,7,23,2,1300,3,74,1574,6
700.4756,843.8838,90,7,23,4,1144,4,276,1574,5
650.5253,840.4441,90,7,23,0.5,1520,13,94,1574,2
686.7291,840.6333,90,7,23,0.1,1264,8,209,1574,6
834.8581,837.8504,90,7,23,0.1,1448,13,318,1574,6
682.1845,837.3829,90,7,23,30,1040,3,259,1574,1
682.0989,835.6241,90,7,23,0.1,996,4,276,1574,8
654.8721,834.01,90,7,23,0.1,949,2,75,1574,5
673.083,830.7929,90,7,23,0.1,1187,9,343,1574,6
718.8697,820.7744,90,7,23,0.1,2202,11,30,1574,5
713.7464,818.548,90,7,23,0.7,2061,15,90,1574,5
714.6949,816.3217,90,7,23,0.1,2114,10,65,1574,5
715.472,813.728,90,7,23,0.8,2063,12,254,1574,5
811.343,813.728,90,7,23,6,1340,11,58,1574,7
706.3377,809.2753,90,7,23,0.1,2002,6,2,1574,5
802.0096,799.446,90,7,23,0.1,1226,24,99,1574,2
609.3053,797.7763,90,7,23,0.1,1493,3,13,1574,7
756.3771,797.7763,90,7,23,0.1,2328,16,252,1574,4
791.9946,792.2104,90,7,23,0.1,1170,14,51,1574,2
785.5606,791.8319,90,7,23,0.1,1639,4,238,1574,4
788.3278,791.4646,90,7,23,0.1,1584,3,10,1574,8
692.5232,771.7615,90,7,23,0.1,1082,1,96,1574,9
658.6178,755.0973,90,7,23,0.1,2195,12,48,1574,3
607.4872,747.8617,90,7,23,0.4,1928,2,124,1574,4
661.0874,731.0194,90,7,23,0.8,1342,3,202,1574,7
713.2844,731.0194,90,7,23,0.1,1036,7,15,1574,9
740.9563,729.127,90,7,23,0.1,1520,7,245,1574,1
731.9229,717.9953,90,7,23,0.1,826,10,35,1574,9
484.846,714.3218,90,7,23,2,1363,13,59,1574,4
595.5575,708.7226,90,7,23,0.2,1375,5,28,1574,7
599.3107,703.1567,90,7,23,0.3,1578,14,53,1574,6
599.3683,697.5909,90,7,23,0.3,2175,5,81,1574,7
604.9202,695.7319,90,7,23,0.1,1768,2,147,1574,6
584.7002,688.307,90,7,23,0.1,1619,2,167,1574,6
733.947,774.3997,90,7,24,0.1,1319,10,67,1575,2
658.4728,761.4758,90,7,24,0.1,1745,14,73,1575,4
674.5274,735.2494,90,7,24,0.1,1462,7,342,1575,5
667.8194,729.4164,90,7,24,0.1,1465,2,252,1575,7
828.9227,872.3587,90,7,25,35,1278,5,255,1576,1
688.9083,835.6241,90,7,27,0.1,1300,6,349,1578,6
658.3329,772.6965,90,7,27,0.1,1099,1,55,1578,4
778.0733,857.1417,90,7,28,0.2,1371,1,46,1579,3
820.1719,846.7558,90,7,28,1.5,1834,15,152,1579,3
664.2929,743.0416,90,7,28,0.1,1223,5,4.01,1579,7
608.5662,699.4387,90,7,28,0.5,2371,4,94,1579,8
707.915,911.8763,90,7,29,0.1,1706,13,199,1580,4
755.172,852.3216,90,7,29,0.1,1192,2,66,1580,7
803.2924,833.3977,90,7,29,0.2,1769,3,277,1580,6
721.7435,825.0489,90,7,29,0.1,2024,24,88,1580,8
713.0521,815.3978,90,7,29,1,2069,17,238,1580,6
581.7632,807.049,90,7,29,0.3,1493,1,121,1580,7
703.9936,805.5685,90,7,29,0.1,2033,11,139,1580,4
588.4279,803.7095,90,7,29,0.3,1418,0,113,1580,7
635.2796,781.0787,90,7,29,0.1,1999,3,328,1580,6
589.1962,769.3904,90,7,29,0.1,1642,6,18,1580,5
651.674,767.8876,90,7,29,0.1,1594,18,344,1580,4
624.4302,764.3811,90,7,29,0.1,1926,8,331,1580,4
615.2498,762.1548,90,7,29,0.1,1563,1,167,1580,5
625.4889,752.3144,90,7,29,0.1,1707,1,57,1580,6
619.0548,751.3904,90,7,29,0.1,1562,4,262,1580,6
626.8694,712.4294,90,7,29,0.1,1404,3,26,1580,5
723.9569,919.29,90,7,30,0.5,1217,7,359,1581,2
700.5071,915.5831,90,7,30,0.1,1556,4,221,1581,7
714.4132,907.2344,90,7,30,0.1,1689,9,264,1581,4
701.0342,905.932,90,7,30,0.1,1687,9,272,1581,4
701.594,905.3754,90,7,30,0.1,1415,15,273,1581,5
683.309,899.8095,90,7,30,0.3,1421,5,146,1581,7
692.4896,899.8095,90,7,30,0.3,1232,2,149,1581,6
692.185,883.6685,90,7,30,0.1,1333,2,8.01,1581,6
668.8642,883.1119,90,7,30,0.1,1728,15,90,1581,5
745.9022,880.7632,90,7,30,0.1,1286,18,130,1581,2
824.0086,878.9153,90,7,30,0.1,1350,2,208,1581,6
695.9797,876.2548,90,7,30,0.1,785,14,329,1581,5
761.2327,875.1416,90,7,30,1,1459,1,35,1581,6
678.1766,874.3958,90,7,30,0.2,1468,3,215,1581,2
681.8487,874.3958,90,7,30,0.1,1584,1,167,1581,2
670.8484,872.5368,90,7,30,0.1,1388,5,145,1581,6
677.6525,872.5368,90,7,30,0.2,1403,3,250,1581,6
674.5585,870.689,90,7,30,0.2,1348,1,201,1581,6
702.383,869.932,90,7,30,0.1,1023,3,23,1581,6
667.2374,868.2734,90,7,30,0.2,1370,4,151,1581,6
702.4077,868.2956,90,7,30,1,1097,3,9,1581,5
713.9493,865.0452,90,7,30,0.8,1158,3,316,1581,5
663.0661,864.5665,90,7,30,0.1,1109,12,32,1581,6
760.7623,859.368,90,7,30,0.2,1214,1,223,1581,2
679.5765,858.5331,90,7,30,0.8,731,2,356,1581,5
800.1422,856.7743,90,7,30,0.1,991,21,65,1581,9
709.4974,855.2827,90,7,30,0.1,1100,2,185,1581,5
702.6749,850.3959,90,7,30,2,1129,1,156,1581,5
691.2133,848.7706,90,7,30,0.1,859,7,329,1581,1
826.6353,834.689,90,7,30,0.1,1623,12,192,1581,2
679.9828,824.3477,90,7,30,0.1,1219,15,223,1581,6
704.6789,821.8875,90,7,30,1,1913,16,241,1581,7
704.2693,811.869,90,7,30,0.1,1944,11,65,1581,6
640.4773,807.049,90,7,30,0.1,1197,1,294,1581,2
799.6598,796.4738,90,7,30,0.5,1267,12,133,1581,1
531.5019,791.8319,90,7,30,0.5,1477,1,203,1581,7
503.5822,784.5963,90,7,30,20,1219,2,136,1581,7
577.6031,784.4182,90,7,30,5,1646,5,229,1581,7
731.9264,782.9266,90,7,30,0.3,2015,8,129,1581,5
636.1852,782.0026,90,7,30,0.1,2074,4,106,1581,4
479.3324,778.6631,90,7,30,0.3,1222,2,59,1581,7
512.8602,778.1065,90,7,30,1.5,1012,1,235,1581,7
485.2481,776.9934,90,7,30,0.2,1280,4,100,1581,7
636.2194,779.2197,90,7,30,1,2100,7,73,1581,4
731.9736,779.587,90,7,30,2.5,1446,8,156,1581,5
492.6192,775.6909,90,7,30,0.1,1164,3,47,1581,7
752.3114,773.6538,90,7,30,0.2,1212,5,107,1581,7
600.2238,771.4275,90,7,30,0.2,1876,2,214,1581,7
587.1442,771.0602,90,7,30,0.1,1645,3,357,1581,6
618.9691,758.8153,90,7,30,0.2,1482,2,219,1581,5
537.8458,757.1344,90,7,30,18,1052,0,338,1581,9
712.9934,753.2828,90,7,30,3,1036,5,13,1581,9
666.071,748.6075,90,7,30,0.1,1850,9,159,1581,5
640.2903,747.6836,90,7,30,0.1,1498,7,59,1581,5
605.4765,746.7485,90,7,30,0.1,2187,10,136,1581,3
559.6057,745.8246,90,7,30,0.1,1372,4,344,1581,6
573.9112,745.8802,90,7,30,0.1,1093,0,201,1581,7
605.1316,743.9656,90,7,30,0.1,1674,5,202,1581,8
537.9899,742.6743,90,7,30,0.1,1530,3,228,1581,5
579.5652,740.2587,90,7,30,0.1,1523,7,357,1581,6
540.2661,739.4572,90,7,30,0.1,1435,2,240,1581,1
581.7923,738.7782,90,7,30,0.2,1661,11,59,1581,6
581.8061,737.4758,90,7,30,0.1,1700,9,50,1581,6
637.6566,736.5519,90,7,30,0.3,1467,4,226,1581,5
542.7567,734.6929,90,7,30,0.1,1707,1,134,1581,7
555.6707,733.7689,90,7,30,0.2,1705,2,234,1581,8
556.045,732.8339,90,7,30,0.1,1707,8,183,1581,6
556.4396,730.986,90,7,30,1.3,1620,2,146,1581,5
591.0964,730.0509,90,7,30,0.1,1534,0,339,1581,6
590.7511,728.2031,90,7,30,3,1767,9,180,1581,5
591.6793,727.2346,90,7,30,0.5,1494,3,232,1581,2
575.4904,687.3831,90,7,30,5,1521,3,318,1581,5
549.7653,677.1753,90,7,30,4,1585,4,154,1581,5
723.932,919.4681,90,7,31,0.5,1190,5,15,1582,2
677.9099,892.3958,90,7,31,0.1,1521,5,219,1582,8
698.0614,852.0211,90,7,31,0.1,1128,1,219,1582,5
702.6509,852.0211,90,7,31,0.8,1157,1,90,1582,5
691.1897,850.3959,90,7,31,3,892,10,250,1582,1
700.3801,850.3959,90,7,31,0.1,1150,2,193,1582,2
742.4571,756.9563,90,7,31,0.1,914,5,140,1582,1
547.0108,739.4572,90,7,31,0.8,1729,5,192,1582,6
653.0137,803.42,90,8,1,3,1586,5,105,1583,2
560.0185,794.2364,90,8,1,0.1,1036,0,352,1583,1
539.8087,784.4627,90,8,1,0.8,1372,0,77,1583,5
535.3123,784.4627,90,8,2,0.1,1341,6,224,1584,5
495.1577,757.1344,90,8,2,0.8,609,4,291,1584,1
551.203,768.3885,90,8,3,5,1164,5,216,1585,1
643.0678,739.0342,90,8,4,1,1572,3,25,1586,6
590.2466,687.0157,90,8,4,0.3,1547,0,82,1586,5
775.2361,861.9617,90,8,5,0.1,1341,0,339,1587,5
650.4434,825.9617,90,8,5,0.1,1646,17,116,1587,7
646.0012,817.9135,90,8,5,0.1,902,11,11,1587,1
644.2729,797.7763,90,8,5,0.3,1783,2,223,1587,6
587.7312,751.947,90,8,6,10,2147,2,182,1588,3
643.1745,737.4758,90,8,6,5,1646,0,75,1588,6
652.0621,735.8283,90,8,6,0.1,1713,4,129,1588,6
645.9607,735.6168,90,8,6,1,1657,8,159,1588,6
645.0535,733.7689,90,8,6,0.1,1398,3,308,1588,5
757.4942,732.8339,90,8,6,0.1,1108,12,134,1588,9
643.217,726.2105,90,8,6,0.1,1354,5,69,1588,7
634.3132,721.4016,90,8,6,600,1443,4,160,1588,7
611.7112,698.1475,90,8,6,2,2154,3,75,1588,8
599.9123,696.3441,90,8,6,1038,2055,4,225,1588,7
610.4472,696.2885,90,8,6,11306,2291,4,138,1588,8
614.132,696.2885,90,8,6,60,2098,8,122,1588,6
601.2206,696.0992,90,8,6,11981,2203,9,70,1588,7
610.453,695.7319,90,8,6,0.5,2336,5,123,1588,8
611.5732,694.4295,90,8,6,0.5,2178,4,99,1588,8
610.4725,693.8729,90,8,6,40,2181,2,76,1588,8
610.4725,693.8729,90,8,6,10,2181,2,76,1588,8
532.2072,679.9582,90,8,6,0.5,1768,3,344,1588,5
498.0852,656.7709,90,8,6,0.1,1646,2,15,1588,7
499.7477,656.5816,90,8,6,0.2,1648,2,45,1588,7
503.2592,656.4035,90,8,6,0.1,1639,5,16,1588,7
504.1798,656.2143,90,8,6,4,1648,3,38,1588,7
494.7812,654.5445,90,8,6,0.3,1803,3,126,1588,7
527.8203,654.9119,90,8,6,25,1462,1,139,1588,7
538.1612,653.7987,90,8,6,0.1,1341,2,240,1588,7
505.7164,649.7245,90,8,6,0.5,1515,1,223,1588,7
515.0352,638.2143,90,8,6,6,1525,2,25,1588,7
524.1573,629.309,90,8,6,1,1518,2,224,1588,7
524.3043,628.9416,90,8,6,0.5,1483,2,210,1588,7
531.7263,628.9416,90,8,6,5,1464,0,64,1588,9
531.7263,628.9416,90,8,6,3,1464,0,64,1588,9
528.0861,627.0492,90,8,6,0.2,1509,1,208,1588,9
539.1641,627.0492,90,8,6,0.5,1341,2,76,1588,9
535.4435,621.4834,90,8,6,12,1486,3,294,1588,9
812.4006,839.1417,90,8,7,95,1890,21,76,1589,4
806.3437,827.0861,90,8,7,0.1,2010,17,162,1589,7
742.6223,807.049,90,8,7,0.1,2390,11,142,1589,4
794.4175,801.8505,90,8,7,0.1,1734,6,228,1589,2
776.1178,795.3607,90,8,7,0.1,1568,2,32,1589,8
771.8877,794.6149,90,8,7,0.1,1842,5,190,1589,3
781.1393,792.0212,90,8,7,0.6,1585,3,343,1589,1
779.7269,787.5685,90,8,7,0.1,1459,7,173,1589,7
742.3845,785.5314,90,8,7,3,2313,14,288,1589,4
503.6021,782.5592,90,8,7,7,1183,6,188,1589,7
592.5178,751.947,90,8,7,0.1,2031,3,258,1589,4
652.0621,735.8283,90,8,7,0.1,1713,4,129,1589,6
611.5382,697.769,90,8,7,0.3,2120,3,75,1589,8
615.9661,697.5909,90,8,7,0.3,1935,6,118,1589,6
605.8387,695.7319,90,8,7,0.1,1766,8,238,1589,8
610.453,695.7319,90,8,7,7,2336,5,123,1589,8
591.597,681.4499,90,8,7,0.1,1707,4,88,1589,6
542.3738,678.1104,90,8,7,3,1769,5,42,1589,5
534.1217,672.5445,90,8,7,0.1,1768,2,83,1589,5
528.0707,628.9416,90,8,7,5,1511,1,173,1589,7
674.9876,858.5331,90,8,8,0.8,894,0,141,1590,5
570.7485,700.3738,90,8,8,0.1,1519,14,4,1590,6
610.809,664.2291,90,8,8,8,1502,2,236,1590,7
540.1127,662.3367,90,8,8,1,1732,4,300,1590,7
497.7749,649.9026,90,8,8,0.1,1638,0,147,1590,7
544.6085,638.1809,90,8,8,0.1,1524,1,154,1590,8
529.3577,785.5314,90,8,9,0.3,1331,1,188,1591,5
766.042,779.2197,90,8,9,0.5,1430,7,250,1591,6
741.1955,778.2958,90,8,9,0.2,1841,9,198,1591,4
727.4491,773.6538,90,8,9,0.5,1280,4,263,1591,5
762.6579,758.8487,90,8,9,1,1072,4,312,1591,9
491.8939,755.0639,90,8,9,0.1,754,3,262,1591,7
490.6884,753.9173,90,8,9,0.1,856,7,173,1591,7
645.3533,755.0973,90,8,9,0.1,1842,7,223,1591,6
746.1559,753.2828,90,8,9,20,732,1,178,1591,8
645.2099,752.3144,90,8,9,0.2,1585,6,160,1591,5
666.9496,751.7578,90,8,9,0.1,1889,7,153,1591,5
619.1185,745.8246,90,8,9,0.2,1524,2,212,1591,5
443.656,734.6372,90,8,9,0.1,1341,3,62,1591,7
683.8256,728.2031,90,8,9,1.5,1460,3,202,1591,5
682.9145,727.6465,90,8,9,0.1,1391,5,229,1591,5
718.9343,721.6688,90,8,9,200,1096,3,153,1591,1
623.0939,667.9026,90,8,9,0.3,1743,4,138,1591,5
527.8156,655.4685,90,8,9,17,1466,1,144,1591,7
533.5474,636.3999,90,8,9,2,1341,6,277,1591,7
820.9939,841.9246,90,8,10,89,986,9,91,1592,5
832.5655,831.9061,90,8,10,0.2,1647,10,334,1592,6
833.6788,831.3495,90,8,10,0.1,1960,13,134,1592,6
822.1091,819.6612,90,8,10,0.1,2291,9,68,1592,4
741.2257,814.0953,90,8,10,0.1,2404,10,3,1592,7
799.8331,808.5295,90,8,10,0.1,1885,14,110,1592,8
777.9706,806.3031,90,8,10,0.1,1840,7,145,1592,8
761.283,802.0397,90,8,10,0.1,2305,12,70,1592,4
774.0402,798.3328,90,8,10,0.1,1768,4,202,1592,8
503.7027,791.4646,90,8,10,0.2,1507,4,241,1592,7
773.7745,791.8319,90,8,10,1,1358,12,352,1592,4
535.2788,787.6798,90,8,10,0.1,1402,1,179,1592,5
740.183,784.9748,90,8,10,0.5,2010,14,215,1592,4
508.2127,782.1919,90,8,10,0.8,1123,3,190,1592,7
477.8394,781.2234,90,8,10,3,1329,2,137,1592,7
493.5051,780.1436,90,8,10,0.2,1170,3,93,1592,7
477.8541,779.6204,90,8,10,0.8,1279,2,86,1592,7
719.0849,779.2197,90,8,10,0.1,1559,3,176,1592,6
515.2575,774.7781,90,8,10,0.1,1028,3,135,1592,9
727.4542,773.2865,90,8,10,0.1,1277,4,263,1592,5
653.0114,761.5982,90,8,10,0.1,2507,14,95,1592,3
537.9582,745.8802,90,8,10,0.8,1278,8,9.01,1592,7
638.8417,744.9006,90,8,10,0.2,1550,7,221,1592,5
466.0822,741.0602,90,8,10,0.1,1529,2,169,1592,8
766.2814,737.1084,90,8,10,3,1391,14,227,1592,2
768.7042,735.4387,90,8,10,0.5,1429,5,8,1592,9
768.7095,735.0602,90,8,10,1.5,1347,6,5.01,1592,9
657.9583,733.7689,90,8,10,0.1,1513,3,173,1592,5
521.0606,730.0509,90,8,10,0.2,1531,7,194,1592,5
521.4255,730.0509,90,8,10,0.1,1564,7,194,1592,5
759.7365,730.6075,90,8,10,3,744,17,330,1592,9
757.5449,729.127,90,8,10,1.5,666,10,284,1592,9
764.1803,729.127,90,8,10,4,1210,6,8,1592,1
762.1794,727.4572,90,8,10,20,1277,11,219,1592,1
766.4152,727.4572,90,8,10,1,1464,6,185,1592,9
444.4346,723.0046,90,8,10,0.1,1296,7,325,1592,7
439.6803,718.5519,90,8,10,0.1,1688,2,143,1592,6
473.0185,718.563,90,8,10,0.1,1217,6,341,1592,9
487.6705,711.3163,90,8,10,0.1,1517,12,78,1592,7
486.0836,702.7782,90,8,10,0.1,1393,2,92,1592,7
606.8531,686.4592,90,8,10,0.2,1861,6,88,1592,6
704.7372,866.6704,90,8,11,0.1,1116,3,44,1593,6
720.7407,832.407,90,8,11,0.1,1486,14,75,1593,6
713.3026,797.7763,90,8,11,1,2170,12,239,1593,3
530.1307,781.2568,90,8,11,0.1,1280,13,140,1593,7
694.6121,735.8283,90,8,11,0.1,1534,0,270,1593,6
717.1696,723.0046,90,8,11,200,1273,2,100,1593,1
492.8103,702.8116,90,8,11,10,1031,5,300,1593,8
501.5849,697.6243,90,8,11,0.1,1213,4,292,1593,7
501.6012,695.7319,90,8,11,0.1,1401,2,48,1593,7
489.9084,687.3831,90,8,11,0.1,1452,3,70,1593,7
707.0664,822.4441,90,8,12,0.1,1910,6,285,1594,5
639.1893,817.9135,90,8,12,0.1,914,3,297,1594,1
753.8164,809.4646,90,8,12,0.1,2296,15,76,1594,4
730.6204,797.0304,90,8,12,0.1,2252,21,201,1594,4
718.2938,796.2846,90,8,12,36,2045,12,340,1594,3
714.2955,793.1343,90,8,12,0.1,1923,10,223,1594,8
600.5354,759.55,90,8,12,0.1,1808,6,77,1594,6
488.671,706.8636,90,8,12,0.1,1208,1,108,1594,7
592.4191,777.5499,90,8,13,0.1,1382,9,346,1595,8
715.1413,732.8005,90,8,13,0.1,1041,3,137,1595,8
712.7714,716.5927,90,8,13,710,1439,9,36,1595,1
711.594,716.1029,90,8,13,710,1462,8,2.01,1595,1
616.4975,765.1158,90,8,14,0.1,1803,4,129,1596,4
600.5145,761.409,90,8,14,0.1,1824,11,83,1596,6
602.4105,756.9563,90,8,14,0.5,1706,2,83,1596,6
581.7171,745.8246,90,8,14,0.8,1462,4,165,1596,5
592.8333,740.2587,90,8,14,0.8,1218,0,300,1596,5
533.5681,734.6372,90,8,14,2,1337,1,283,1596,1
481.956,724.986,90,8,14,30,877,2,25,1596,8
481.1167,723.5611,90,8,14,30,792,5,48,1596,8
457.2785,718.563,90,8,14,22,1561,10,75,1596,5
600.7921,720.0324,90,8,14,0.9,1525,8,294,1596,6
515.5557,642.2997,90,8,14,4,1463,1,340,1596,7
497.9496,695.7319,90,8,15,0.1,1341,1,4.01,1597,9
789.9273,795.1714,90,8,16,0.1,1429,1,301,1598,2
756.8384,779.2197,90,8,16,0.1,1546,6,182,1598,4
747.6615,777.3607,90,8,16,0.1,1958,11,83,1598,5
722.0007,768.088,90,8,16,0.1,1098,6,306,1598,7
648.7469,733.7689,90,8,16,0.1,1460,3,298,1598,5
636.8133,729.127,90,8,16,0.2,1367,1,172,1598,5
646.3856,776.4368,90,8,17,1,1730,8,78,1599,6
810.3636,771.0602,90,8,17,0.1,1474,3,290,1599,6
749.8811,747.717,90,8,17,0.1,1027,4,19,1599,7
571.2142,745.8246,90,8,17,0.1,1277,5,43,1599,5
502.0385,741.0602,90,8,17,0.1,1392,11,52,1599,8
562.0892,736.5519,90,8,17,0.1,1714,5,101,1599,6
709.5879,734.6929,90,8,17,0.1,1524,8,135,1599,7
479.2218,729.127,90,8,17,0.2,935,14,63,1599,9
618.7331,730.986,90,8,17,0.1,1346,3,311,1599,5
748.3404,731.0194,90,8,17,0.2,1479,13,180,1599,4
750.1098,731.0194,90,8,17,0.1,1469,15,113,1599,1
496.7823,724.307,90,8,17,0.1,916,1,239,1599,9
752.041,727.2346,90,8,17,10,1004,11,149,1599,1
496.7889,723.5611,90,8,17,0.1,981,4,202,1599,9
679.1196,721.4016,90,8,17,0.1,1313,6,12,1599,5
715.331,717.9953,90,8,17,0.1,1584,8,161,1599,1
477.9007,711.5055,90,8,17,0.1,1647,4,342,1599,5
467.399,710.5704,90,8,17,0.3,1789,4,240,1599,7
635.5644,709.4573,90,8,17,0.1,1827,12,280,1599,7
622.6559,709.2792,90,8,17,0.1,1895,13,359,1599,6
580.1068,705.0046,90,8,17,0.1,1761,12,290,1599,6
497.9417,696.6558,90,8,17,0.1,1281,3,1,1599,9
619.0897,698.3256,90,8,17,0.1,1640,3,274,1599,5
630.2568,688.8636,90,8,17,0.1,1678,0,18,1599,5
606.3944,677.1753,90,8,17,0.1,1820,3,180,1599,6
525.8435,669.7616,90,8,17,0.1,1555,5,330,1599,7
526.2576,669.2495,90,8,17,0.1,1532,5,316,1599,7
647.6174,669.795,90,8,17,0.1,1506,8,79,1599,7
725.3658,911.3197,90,8,18,0.1,1217,10,281,1600,2
724.7634,892.0173,90,8,18,0.1,900,6,110,1600,5
704.8239,824.8597,90,8,18,0.1,1875,10,46,1600,7
502.4756,784.7856,90,8,18,0.5,1142,1,178,1600,7
496.7807,724.4851,90,8,18,0.1,953,1,239,1600,9
